drug_id,smiles
D00284,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
D00285,C(C(C(C(C(=O)C(=O)O)O)O)O)O
D00286,C1=CC(=CC=C1N)O
D00287,CC(C)C(=O)O
D00288,CC(C)(C)C1=NC2=C(N1)C3=C(C=C(C=C3)F)C4=C2C=CNC4=O
D00289,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
D00290,CC(C)CC(=O)C(=O)O
D00291,CC1CNC2=C(N1)C(=O)N=C(N2)N
D00292,C(CSC[C@@H](C(=O)O)N)O
D00293,C1=CC(=CC=C1[N+](=O)[O-])O
D00294,CCCC(CCC)C(=O)O
D00295,C1CCN(CC1)C2(CCN(CC2)CCCN3C4=CC=CC=C4CCC5=CC=CC=C53)C(=O)N
D00296,CC(=O)N
D00297,C(CO)C(CCO)(CCO)N
D00298,CNCC(C1=CC(=CC=C1)O)O
D00299,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O
D00300,[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O.[Na+].[K+]
D00301,B
D00302,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
D00303,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
D00304,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
D00305,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O
D00306,CC(C)N
D00307,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5
D00308,C(C(CBr)Br)Cl
D00309,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4
D00310,CCCC(=O)O
D00311,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
D00312,C(CSCC(C(=O)O)N)C(C(=O)O)N
D00313,CC1=NC=C(C(=C1O)CN)COP(=O)(O)O
D00314,CC1=NC2=CC=CC=C2C(=C1)COC3=CC=C(C=C3)[C@@]4(CCN(C4=O)[C@H](C)C(=O)NO)C
D00315,C(C(=O)O)N
D00316,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-]
D00317,C1=CC(=CC=C1C(=O)O)N=C(N)N
D00318,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
D00319,CC(=O)[O-].CC(=O)[O-].[Mg+2]
D00320,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C
D00321,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
D00322,C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)COP(=O)(O)O)O)O
D00323,CCCCCCC(C(C)O)N1C=NC2=C1N=CN=C2N
D00324,C(C(F)(F)F)Cl
D00325,C[C@@H]([C@@H](CCC1=CC=CC2=CC=CC=C21)N3C=C(N=C3)C(=O)N)O
D00326,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3
D00327,C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F
D00328,C(CC(=O)O)CC(=O)O
D00329,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCC4=CC=CC=C4
D00330,CCCCCCCCCCCCCCO
D00331,C1=C(ONC1=O)C(C(=O)O)N
D00332,C1COCCO1
