drug_id,smiles
D00025,CC1=CC(=O)C(=CN1)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O
D00026,C(OC(C(F)(F)F)C(F)(F)F)F
D00027,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
D00028,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N
D00029,COCCOC1=CN=C(N=C1)NS(=O)(=O)C2=CC=CC=C2
D00030,C(C(=O)O)N
D00031,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C
D00032,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
D00033,C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCC#N)O)F
D00034,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
D00035,CC1OC2(CN3CCC2CC3)CS1
D00036,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
D00037,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
D00038,C1=CC=C(C=C1)CC(C(=O)O)N
D00039,CC12CC(C3(C(C1CC(=C)C2(C(=O)CO)O)CCC4=CC(=O)C=CC43C)F)O
D00040,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N
D00041,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F
D00042,COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3
D00043,CC(CC1CCCCC1)NC
D00044,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
D00045,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
D00046,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
D00047,CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C
D00048,CC(C12CC3CC(C1)CC(C3)C2)N
D00049,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
D00050,CCC(=O)C1(CCN(CC1)C)C2=CC(=CC=C2)O
D00051,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N
D00052,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C
D00053,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O
D00054,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
D00055,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
D00056,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
D00057,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
D00058,C(CC(C(=O)O)N)CNC(=O)N
D00059,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
D00060,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
D00061,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C
D00062,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]
D00063,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N
D00064,C1=CN=CC=C1N
D00065,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
D00066,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCCN)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)N)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4
D00067,CC(=O)OC1CC2CCC3C(C2(CC1N4CC[N+](CC4)(C)C)C)CCC5(C3CC(C5OC(=O)C)N6CC[N+](CC6)(C)C)C
D00068,CCCC(CCC)C(=O)O
D00069,CCC(C(C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C
D00070,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
D00071,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
D00072,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O
D00073,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C
D00074,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5
D00075,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O
D00076,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C
D00077,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2
D00078,CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC
D00079,C1=CC(=C(C=C1C(CN)O)O)O
D00080,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
D00081,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC
D00082,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
D00083,CC(=O)NC1=CC=C(C=C1)O
D00084,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC(=O)OC)C(=O)OC
D00085,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
D00086,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
D00087,[Cl-].[K+]
D00088,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O
D00089,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2
D00090,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N
D00091,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53
D00092,CC(C(C(=O)O)N)O
D00093,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O
D00094,C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
D00095,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)[O-])N)I)I)O.C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)[O-])N.[Na+].[Na+]
D00096,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N
D00097,CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=CC=C4)C(=O)O)C
D00098,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl
D00099,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NN(C(=O)N3)P(=O)(O)O)C4=CC=C(C=C4)F
D00100,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC
D00101,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C
D00102,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
D00103,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
D00104,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O
D00105,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl
D00106,CC(C)C1=C(C(=CC=C1)C(C)C)OCOP(=O)(O)O
D00107,CCC1C(COC1=O)CC2=CN=CN2C
D00108,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
D00109,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C
D00110,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC
D00111,C#CC1(CCCCC1)OC(=O)N
D00112,C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2N)CC(=O)N
D00113,[Zn]
D00114,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5
D00115,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC
D00116,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O
D00117,C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N
D00118,CN1C2=C(C(=O)N(C1=O)C)NC=N2
D00119,COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N
D00120,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
D00121,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C
D00122,COCCOCC(CC1(CCCC1)C(=O)NC2CCC(CC2)C(=O)O)C(=O)OC3=CC4=C(CCC4)C=C3
D00123,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
D00124,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
D00125,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
D00126,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC
D00127,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O
D00128,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC
D00129,C1=CN(C=C(C1=O)O)CC(C(=O)O)N
D00130,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
D00131,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
D00132,C(=N)(N)N
D00133,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N
D00134,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
D00135,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
D00136,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
D00137,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C
D00138,C1C(=O)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3)CC(F)(F)F
D00139,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
D00140,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
D00141,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
D00142,CC(C(C1=CC=CC=C1)O)NC
D00143,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O
D00144,CCC(C)C1(C(=O)NC(=O)NC1=O)CC
D00145,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N
D00146,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O
D00147,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
D00148,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
D00149,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC
D00150,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
D00151,C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3
D00152,C1C[N+]2(CCC1C(C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5
D00153,CC(C(C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N)NC(=O)C(CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C5CCC(=O)N5)O
D00154,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C
D00155,CC(C1C(O1)CC2COC(C(C2O)O)CC(=CC(=O)OCCCCCCCCC(=O)O)C)C(C)O
D00156,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
D00157,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N
D00158,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
D00159,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C
D00160,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O
D00161,CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C
D00162,C(C(=O)O)N
D00163,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
D00164,CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2
D00165,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3
D00166,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC
D00167,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
D00168,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC
D00169,CC(C(C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N)NC(=O)C(CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C5CCC(=O)N5)O
D00170,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2
D00171,CC1=C(SC=N1)C=CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O
D00172,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O
D00173,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
D00174,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N
D00175,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
D00176,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
D00177,CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O
D00178,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O
D00179,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
D00180,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O
D00181,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
D00182,C(C(C(=O)O)N)C(=O)O
D00183,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O
D00184,CC(C[N+](C)(C)C)OC(=O)C
D00185,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
D00186,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O
D00187,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O
D00188,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-]
D00189,CCOC(=O)OC(C)OC(=O)C1C(SC2N1C(=O)C2NC(=O)C(C3=CC=CC=C3)N)(C)C
D00190,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5
D00191,CC1CCC23CCC(=O)C2C1(C(CC(C(C3C)O)(C)C=C)OC(=O)CSC4CC5CCC(C4)N5C)C
D00192,C1C(C(C(C(O1)OC2COC(C(C2OS(=O)(=O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)O
D00193,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl
D00194,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54
D00195,CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C
D00196,C1CC1CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4
D00197,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
D00198,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C
D00199,CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC
D00200,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
D00201,C(C(F)(F)F)(OC(F)F)F
D00202,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N
D00203,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
D00204,C1=CC(=CC=C1C(=NCCCC(=O)N)C2=C(C=CC(=C2)F)O)Cl
D00205,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
D00206,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2
D00207,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3
D00208,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C
D00209,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
D00210,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3
D00211,CC1=CNN=C1
D00212,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
D00213,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC=C
D00214,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
D00215,C(C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-]
D00216,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C
D00217,CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O
D00218,CC(=O)NCCCS(=O)(=O)O
D00219,CCCC(=O)OC(COC(=O)CC)COP(=O)(O)OCC(C(=O)O)N
D00220,C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F
D00221,C1CC1C2=NC3=CC=CC=C3C(=C2C=CC(CC(CC(=O)O)O)O)C4=CC=C(C=C4)F
D00222,CNCC(C1=CC(=C(C=C1)O)O)O
D00223,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
D00224,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N
D00225,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F
D00226,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O
D00227,C[N+]1=CC=CC=C1C=NO
D00228,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O
D00229,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
D00230,CC=C(C)C(=O)OC1C(=CC23C1(C(C(=CC(C2=O)C4C(C4(C)C)CC3C)CO)O)O)C
D00231,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N
D00232,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N
D00233,C(=O)(O)[O-].[Na+]
D00234,CC(=O)NCCCS(=O)(=O)O
D00235,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
D00236,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
D00237,CC1(C(NC(S1)C(C(=O)NCCCCC(C(=O)O)N)NC(=O)CC2=CC=CC=C2)C(=O)O)C.C(CCN)CC(C(=O)O)N
D00238,C1=CC(=CC=C1CC(C(=O)O)N)O
D00239,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
D00240,CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
D00241,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
D00242,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C
D00243,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl
D00244,CC[N+](C)(C)CC1=CC=CC=C1Br
D00245,CC(C(C1=CC=CC=C1)O)NC
D00246,C1=CC(=CC=C1NCS(=O)O)S(=O)(=O)C2=CC=C(C=C2)NCS(=O)O
D00247,CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C
D00248,C1=CC=C(C=C1)CC(C(=O)O)N
D00249,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54
D00250,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
D00251,CC1(C(N2C(S1)C(C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C
D00252,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N
