drug_id,smiles
D00026,C#CCNC(=O)N1CCN(CC1)C2=CC=C(C=C2)F
D00027,C1=CC=NC(=C1)CNS(=O)(=O)C2=CC(=C(C=C2)C#N)Cl
D00028,C1=CC=C(C=C1)C2=CSC(=N2)C3=CSC=C3
D00029,CC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)OCC(=O)NCCOC
D00030,CC(C(=O)C1=CC=C(C=C1)OC)OC(=O)C2=CC3=C(C=C2)SCCC(=O)N3
D00031,C1CSC2=C(C=C(C=C2)C(=O)OCC3=CC(=O)OC4=C3C=CC(=C4)O)NC1=O
D00032,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)C3=CC=CC=C3Cl
D00033,CC1=CC(=C(C=C1)F)NC(=O)C2=CC(=CC=C2)NC(=O)C
D00034,C1CCC(CC1)(CNC(=O)C2=CC(=C(C=C2)Cl)Cl)N3CCOCC3
D00035,CC1=CC(=C(C(=C1)C)NC(=O)COC(=O)COC2=CC=CC=C2Cl)C
D00036,CC(C)CCC(=O)OC(C(C)C)C(=O)NC(=O)N
D00037,CC(C(=O)NC1=CC=C(C=C1)F)OC(=O)COC2=CC=CC=C2Cl
D00038,CC(C)(C)C1=CC=C(C=C1)SCC(=O)NC2=CC=C(C=C2)C(=O)N
D00039,CCOC(=O)N1CCN(CC1)C(=O)COC(=O)C2=C(C=CC(=C2)S(=O)(=O)C)C
D00040,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OC(C)C(=O)N(C)CC3=CC=CC=C3
D00041,CC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)OCC(=O)NCC23CC4CC(C2)CC(C4)C3
D00042,CCC(C1=CC=C(C=C1)C)NC(=O)COC(=O)COC2=CC=CC=C2Cl
D00043,CC(C)C(C(=O)NC(=O)N)OC(=O)COC1=CC=CC=C1Cl
D00044,C1=CC=C(C(=C1)NC(=O)COC2=CC=CC=C2Br)OC(F)F
D00045,CC1CCC2=CC=CC=C2N1C(=O)CSC3=NN=C(S3)NCC=C
D00046,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)NC3=CC=CC=C3C(=O)N
D00047,C1C(=O)N(C(=O)S1)CCNC(=O)COC(=O)COC2=CC=CC=C2Cl
D00048,CC1=CC(=C(C(=O)N1)CNC(=O)C2=CC=CC=C2C(F)(F)F)C
D00049,CC1=C(C=C(C=C1)C(C)NC(=O)COC(=O)C2=CC3=C(C=C2)SCCC(=O)N3)C
D00050,C1C(=O)NC2=CC=CC=C2N1C(=O)COC3=CC=CC=C3Br
D00051,CCC1=C(SC(=C1)C(=O)OCC(=O)NCC2=CC=C(C=C2)C(=O)OC)C
D00052,CCC(C1=CC=C(C=C1)C)NC(=O)COC(=O)COC2=CC=CC=C2Cl
D00053,CCCC1C(=O)N(C(=O)N1)CC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3
D00054,COCCNC(=O)N1CCN(CC1)C2=CC=CC=C2Cl
D00055,CCCCC1=NOC(=N1)CS(=O)(=O)CC(=O)N
D00056,CCC1=CC=CC=C1NC(=O)CNC(=O)C2=CC(=CC=C2)NC(=O)C
D00057,CC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)OCC(=O)NCC23CC4CC(C2)CC(C4)C3
D00058,CC(C)(C)C1=CC=C(C=C1)SCC(=O)NN2C(=O)C3(CCCCC3)NC2=O
D00059,C1=CC=C(C=C1)OC2=CC=CC=C2COC(=O)COC3=CC=CC=C3Cl
D00060,C1=CC=C(C(=C1)NC(=O)COC2=CC=CC=C2Br)OC(F)F
D00061,C=CCNC1=NN=C(S1)SCC2=CC=CC3=C2N=CC=C3
D00062,CCCN1C(=O)C(=CC2=CC=CC=C2F)NC1=S
D00063,CCC1CCCCN1C(=O)COC(=O)C2=CC3=C(C=C2)SCCC(=O)N3
D00064,C1CC1CNC(=O)CS(=O)(=O)CC2=CC=C(C=C2)Br
D00065,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=CC(=CC=C2)[N+](=O)[O-])C
D00066,C1C2CC3CC1CC(C2)(C3)CNC(=O)COC4=CC=CC=C4Br
D00067,C1=CC=C2C(=C1)C(=O)N(C2=O)COC(=O)COC3=CC=CC=C3Cl
D00068,CCC(C1=CC=C(C=C1)C)NC(=O)COC(=O)COC2=CC=CC=C2Cl
D00069,COC1=CC(=CC(=C1OC)OC)CNC(=O)C2=C(C=CC(=C2)Cl)Cl
D00070,CC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)OCC(=O)NC(C)(C#N)C(C)C
D00071,CC1=CC(=C(N1C2CCS(=O)(=O)C2)C)C(=O)CSC3=CC=C(C=C3)C(C)(C)C
D00072,CC1=C(OC2=C1C=C(C=C2)OC)C(=O)NC3=CC(=NN3C)C(C)(C)C
D00073,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=C(C=CC(=C2)[N+](=O)[O-])OC)C
D00074,C#CCNC(=O)N1CCN(CC1)C2=CC=C(C=C2)F
D00075,CC1CCCCN1C(=O)COC(=O)C2=CN(N=C2C3=CC=C(C=C3)C)C4=CC=CC=C4
D00076,CNC(=O)COC(=O)C1=CC2=C(C=C1)SCCC(=O)N2
D00077,C1CCC(C1)NC(=O)NC(=O)COC2=CC=CC=C2Br
D00078,COCCNC(=O)N1CCN(CC1)C2=CC=CC=C2Cl
D00079,CC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)OCCOC2=CC=C(C=C2)Br
D00080,CC1=CN=C(S1)NC(=O)CNC(=O)C2=CC=CC=C2F
D00081,CC1=CC=CC=C1C=CC(=O)OC(C)C(=O)NC2=CC=C(C=C2)C(=O)C
D00082,C1=CC(=C(C=C1C2=CC=C(O2)CO)C(=O)[O-])Cl
D00083,CC(CN1C(=O)C2=C(C=C(C=C2)C(=O)OC)N=C1SCC3=CC(=CC=C3)F)O
D00084,CC1=CC(=C(N1CC2CCCO2)C)C(=O)COC3=CC=CC=C3Br
D00085,CC1=CC=C(C=C1)C2=NN(C=C2C(=O)OC(C)C(=O)N3CCCC3)C4=CC=CC=C4
D00086,CCCC1C(=O)N(C(=O)N1)CC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3
D00087,CC(C1=CC=C(C=C1)S(=O)(=O)C)NC(=O)CNC(=O)C2=CC=CO2
D00088,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=CC=CC=C2F)C
D00089,CC(C(=O)NC(=O)NC)OC(=O)COC1=CC=CC=C1Cl
D00090,CCCOC1=C(C=C(C=C1Cl)C=CC(=O)OC(C)C(=O)NC2CC2)OC
D00091,CC(C)CCC(=O)OC(C)C(=O)NC1=CC=C(C=C1)C(=O)N
D00092,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=C(C=C(C=C2)OC)[N+](=O)[O-])C
D00093,CCNC(=O)NC(=O)CSC1=NN=C(S1)SCC2=CC=C(C=C2)C(C)C
D00094,CC1CN(CC(O1)C)C(=O)COC(=O)C2=CC=C(S2)C3=CC=C(C=C3)Cl
D00095,C1=CC=NC(=C1)CCNC(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)F
D00096,CC(CN1C(=O)C2=C(C=C(C=C2)C(=O)OC)N=C1SCC(=O)N3CCCC3=O)O
D00097,C1CS(=O)(=O)CC1NC(=O)COC(=O)COC2=CC=CC=C2Cl
D00098,CC(CN1C(=O)C2=C(C=C(C=C2)C(=O)OC)N=C1SCC=CC3=CC=CC=C3)O
D00099,COC1=C(C=C(C=C1)C2=NC(=CS2)C(=O)NCC(=O)OC)OC
D00100,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=CC=CC=C2C(=O)NCC(C)C)C
D00101,CC(C(=O)NC(=O)NC)SC1=CC=C(C=C1)C(C)(C)C
D00102,CC1=CC=C(C=C1)C2=NN(C=C2C(=O)OCC3=CC4=C(C=C3)OCO4)C5=CC=CC=C5
D00103,CC1CC2=CC=CC=C2N1C(=O)COC(=O)CN(C)S(=O)(=O)C3=CC=C(C=C3)F
D00104,CCOC1=CC=CC=C1COC(=O)CN(C)S(=O)(=O)C2=CC=C(C=C2)F
D00105,CC(C)CCC(=O)OCC(=O)NC1=CC=CC=C1CC2=CC=CC=C2
D00106,CC(C)CCC(=O)OC(C(C)C)C(=O)NC(=O)N
D00107,CCC(C)(C)NC(=O)CN1CCN(CC1)C2=C(C=C(C=C2)C(=O)C)F
D00108,CC1=CC=C(C=C1)C(=O)NCC2=CC=C(C=C2)CN3CCOCC3
D00109,C1=COC(=C1)C2=NN=C(O2)COC(=O)C3=CC=C(S3)C4=CC=C(C=C4)Cl
D00110,CCOC1=CC=CC2=C1OC(=C2)C(C)NC(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4
D00111,CCCCC1=NOC(=N1)CS(=O)(=O)CC(=O)N
D00112,CC1=CC=C(C=C1)C(=O)NCC2=CC=C(C=C2)CN3CCOCC3
D00113,CCN(C1=CC=CC=C1)C(=O)COC(=O)C2=CC3=C(C=C2)SCCC(=O)N3
D00114,CC(C(=O)NC1=CC=C(C=C1)C(=O)N)OC2=CC(=CC(=C2)Cl)Cl
D00115,CCC(C)C(=NNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])C
D00116,C1=CC=C(C(=C1)OCC(=O)NC2=C(C=CC(=C2)Cl)N3C=NC=N3)Br
D00117,CC(C)CC(=O)N1CCN(CC1)C2=C(C(=O)N(N=C2)C3=CC=CC=C3)Cl
D00118,C1=CC=C(C(=C1)NC(=O)COC2=CC=CC=C2Br)OC(F)F
D00119,CC(C)(C)C1=CC=C(C=C1)SCC(=O)NNC(=O)C2=CC=CC=C2
D00120,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=C(C=CC=C2C(C)C)C)C
D00121,CC(C)COC1=C(C=C(C=C1Cl)C=CC(=O)OCC(=O)N(C)C)OC
D00122,CCC(C1=CC=C(C=C1)C)NC(=O)COC(=O)COC2=CC=CC=C2Cl
D00123,CC(CN1C(=O)C2=C(C=C(C=C2)C(=O)OC)N=C1SCC(=O)N3CCCC3=O)O
D00124,CC(C(=O)NC1=CC=CC=C1Cl)OC(=O)C2=CC(=CC=C2)NC(=O)C
D00125,C1=CC=C(C(=C1)OCC(=O)NC2=C(C=CC=C2Cl)Cl)Br
D00126,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)NC3=C(C=C(C=C3Cl)C)C
D00127,CC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)NC(=O)COC(=O)CCC(C)C
D00128,CC1=CC=C(C=C1)C(=O)NCC2=CC=C(C=C2)CN3CCOCC3
D00129,COC1=CC(=CC(=C1OC)OC)CNC(=O)C2=C(C=CC(=C2)Cl)Cl
D00130,CC(C)C(C(=O)NC(=O)N)OC(=O)CNS(=O)(=O)C1=CC2=C(CCCC2)C=C1
D00131,CC1=C(C2=CC=CC=C2N1)C(=O)C(C)OC(=O)COC3=CC=CC=C3Cl
D00132,CNC(=O)COC(=O)C1=CC2=C(C=C1)SCCC(=O)N2
D00133,C1C(=O)NC2=CC=CC=C2N1C(=O)COC3=CC=CC=C3Br
D00134,C1CSC2=C(C=C(C=C2)C(=O)OCC3=CC(=O)OC4=C3C=CC(=C4)O)NC1=O
D00135,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)NC(C)(C#N)C3CC3
D00136,CC(C)C(C(=O)NC(=O)N)OC(=O)COC1=CC=CC=C1Cl
D00137,CC(CN1C(=O)C2=C(C=C(C=C2)C(=O)OC)N=C1SCC(=O)N3CCCC3=O)O
D00138,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=C(C=CC=C2C(C)C)C)C
D00139,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])C
D00140,C1=CC=C(C(=C1)OCC(=O)NC2=C(C=CC=C2Cl)Cl)Br
D00141,CC1=CC(=C(C(=C1)C)C(=O)COC(=O)C2=CC3=C(C=C2)SCCC(=O)N3)C
D00142,CN(C)S(=O)(=O)C1=CC=C(C=C1)NC(=O)COC2=CC=CC=C2Br
D00143,CC1=CC=C(C=C1)C2=NN(C=C2C(=O)OCC(=O)NC(C)C(C)C)C3=CC=CC=C3
D00144,CC(C)(C)C1=CC=C(C=C1)SCC(=O)NC2=CC=C(C=C2)C(=O)N
D00145,CC(C)CCC(=O)OCC(=O)NC1(CCCCC1)C#N
D00146,CC(C)C1=NN=C(S1)NC(=O)C=CC2=CC=CC=C2F
D00147,CC1=C(C(=NN1C2=CC=C(C=C2)C(=O)NC3CC3)C)Cl
D00148,CC(C)CCC(=O)OC(C(C)C)C(=O)NC(=O)N
D00149,CCC1=C2C(=CC=C1)C(=CN2)C(=O)COC(=O)COC3=CC=CC=C3Cl
D00150,CC(C(=O)NC1=CC=C(C=C1)C(=O)N)OC2=CC(=CC(=C2)Cl)Cl
D00151,CC(C1=CC(=CC=C1)C(F)(F)F)NC(=O)C2=CC=C(C=C2)CNC(=O)C
D00152,CC(C)CCC(=O)OC(C(C)C)C(=O)NC(=O)N
D00153,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC3=CC(=CC=C3)Cl
D00154,C1=CSC(=C1)CNC(=O)COC(=O)C2=CC=C(S2)C3=CC=C(C=C3)Cl
D00155,CN(CC1=CC=C(C=C1)OC)C(=O)NC2=CN=CC=C2
D00156,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OC(C)C(=O)N3C(CCCC3C)C
D00157,CC1=CC(=CC=C1)N2C(=O)CCC(=N2)C(=O)NC3=C(C=C(C=C3)F)Cl
D00158,CC(C(=O)NCC1=CC=CO1)OC(=O)C2=CC=C(S2)C3=CC=C(C=C3)Cl
D00159,C1CCC(CC1)[NH2+]CC2=C(C=CC=C2Cl)F
D00160,CCNC(=O)NC(=O)COC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)C
D00161,CCOC1=CC=CC2=C1OC(=C2)C(C)NC(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4
D00162,CCCN1C(=O)C(=CC2=CC=CC=C2F)NC1=S
D00163,CCC(CC)NC(=O)COC(=O)CNS(=O)(=O)C1=CC2=C(CCCC2)C=C1
D00164,CCCN1C(=O)C(=CC2=CC=CC=C2F)NC1=S
D00165,CCCC1C(=O)N(C(=O)N1)CC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3
D00166,C1=CC=C(C(=C1)OCC(=O)OCC(=O)NC2=CC3=C(C=C2)OC(O3)(F)F)Cl
D00167,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])C
D00168,C1=CC=C(C=C1)CCCNC(=O)COC2=CC=CC=C2Br
D00169,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OC(C)C(=O)NC3CC3
D00170,CCOC1=C(C=C2C(=C1)CC(O2)C)CNC(=O)CC3=CC=C(S3)S(=O)(=O)N4CCCC4
D00171,CCCN1C(=NN=N1)COC2=C(C=C(C=C2[N+](=O)[O-])C)C
D00172,CNC(=O)COC(=O)C1=CC2=C(C=C1)SCCC(=O)N2
D00173,C1=CSC(=C1)C[NH2+]C(CO)(CO)CO
D00174,CC1=CC(=CC(=C1)C(=O)NNC2=CC=CC=C2[N+](=O)[O-])C
D00175,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=CC=C(C=C2)[N+](=O)[O-])C
D00176,CC1CCN(CC1)C(=O)COC(=O)C2=CN(N=C2C3=CC=C(C=C3)C)C4=CC=CC=C4
D00177,CCCC1C(=O)N(C(=O)N1)CC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3
D00178,CC(C(=O)NC1=CC=CC=C1[N+](=O)[O-])OC2=CC(=CC(=C2)Cl)Cl
D00179,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)C3=CC4=C(CCCC4)C=C3
D00180,C1CSC2=C(C=C(C=C2)C(=O)OCC(=O)NC3=C(C=CC(=C3)F)F)NC1=O
D00181,CC1=NN(C(C1)(C2=CC=CC=C2)O)C(=O)CSC3=NN=C(S3)SCC(=O)N4C(CC(=N4)C)(C5=CC=CC=C5)O
D00182,CC(C)C(C)NC(=O)CSC1=CC=C(C=C1)[N+](=O)[O-]
D00183,CC1=C(C=C(O1)COC(=O)C2=CC3=C(C=C2)SCCC(=O)N3)C(=O)OC
D00184,C#CCNC(=O)N1CCN(CC1)C2=CC=C(C=C2)F
D00185,CC(CN1C(=O)C2=C(C=C(C=C2)C(=O)OC)N=C1SC(C)C(=O)N3CCCC3)O
D00186,CC1=C(SC(=N1)C2=CC=C(C=C2)F)C(=O)NCC(=O)NC(C)(C)C
D00187,CC1=CC(=C(N1CC2CCCO2)C)C(=O)COC3=CC=CC=C3Br
D00188,CN(CC(=O)OCC1=CC=C(O1)C(=O)OC)S(=O)(=O)C2=CC=C(C=C2)F
D00189,CC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)OCC(=O)NCCC(C)C
D00190,C1=CC=C2C(=C1)C(=CN2)CC(=O)NC3=CC=CC=C3O
D00191,CC(C1=CC=CS1)NC(=O)COC2=CC=CC=C2Br
D00192,CCNC(=O)NC(=O)COC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)C
D00193,C1CSC2=C(C=C(C=C2)C(=O)OCC(=O)C3=CC=CC=C3F)NC1=O
D00194,CC1=CC=C(C=C1)C2=NN(C=C2C(=O)OCC(=O)NC(C)C(C)C)C3=CC=CC=C3
D00195,C1=CC(=CC(=C1)Br)CNC2=NN=N[N-]2
D00196,CCC(C1=CC=C(C=C1)C)NC(=O)COC(=O)COC2=CC=CC=C2Cl
D00197,C1=CC=C(C(=C1)OCC(=O)NC2=CC=C(C=C2)C#N)Br
D00198,CN(CC1=CC=CC=C1F)C(=O)NC2=CN=CC=C2
D00199,C1=CC=C(C(=C1)OCC(=O)OCC(=O)NC2=CC3=C(C=C2)OC(O3)(F)F)Cl
D00200,CC(C)(C)C1=CC=C(C=C1)SCC(=O)NC2=CC=C(C=C2)C(=O)N
D00201,CC(C)C(C(=O)NC(=O)N)OC(=O)CNS(=O)(=O)C1=CC2=C(CCCC2)C=C1
D00202,COCCNC(=O)N1CCN(CC1)C2=CC=CC=C2Cl
D00203,CC1=CC=C(C=C1)OCCOC(=O)CN(C)S(=O)(=O)C2=CC=C(C=C2)F
D00204,CCCOC1=C(C=C(C=C1Cl)C=CC(=O)OC(C)C(=O)NC2CC2)OC
D00205,COC1=CC=CC(=C1)C2=NOC(=N2)COC(=O)C3=CC4=C(C=C3)SCCC(=O)N4
D00206,CC1=CC=C(C=C1)C2=NN(C=C2C(=O)OCC(=O)C3=CC=CN3)C4=CC=CC=C4
D00207,C1CCCN(CCC1)C(=O)NC2=CN=CC=C2
D00208,CC1CCCCC1NC(=O)COC(=O)CNS(=O)(=O)C2=CC3=C(CCCC3)C=C2
D00209,C1=CC=NC(=C1)CCNC(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)F
D00210,CC(C)C(C(=O)NC(=O)N)OC(=O)COC1=CC=CC=C1Cl
D00211,CC1=CC(=C(C(=C1)C)C(=O)COC(=O)C2=CC3=C(C=C2)SCCC(=O)N3)C
D00212,CC(C(=O)C1=CC=C(C=C1)OC)OC(=O)C2=CC3=C(C=C2)SCCC(=O)N3
D00213,CC1=CC=C(C=C1)C2=NN(C=C2C(=O)OCC3=CC4=C(C=C3)OCO4)C5=CC=CC=C5
D00214,C1=CC=C(C(=C1)NC(=O)CCC(=O)C2=CC=CS2)O
D00215,CC(C)COC1=C(C=C(C=C1Cl)C=CC(=O)OCC(=O)N2CCOCC2)OC
D00216,C1CCC2(CC1)CC(=O)N(C2=O)CC(=O)C3=CC4=CC=CC=C4C=C3
D00217,CN(CC1=CC=CC=C1)C(=O)COC(=O)C2=CC3=C(C=C2)SCCC(=O)N3
D00218,CN(CC(=O)OCC1=CC=CC=C1Cl)S(=O)(=O)C2=CC=C(C=C2)F
D00219,CC(C)(C)C1=CC=C(C=C1)SCN2C(=O)C3=CC=CC=C3N=N2
D00220,CC1=CC(=C(C(=C1)C)C(=O)COC(=O)C2=CC3=C(C=C2)SCCC(=O)N3)C
D00221,C1=CC(=C(C=C1C2=CC=C(O2)CO)C(=O)[O-])Cl
D00222,CC(=O)NC1=C(C=CC(=C1)C(=O)COC(=O)C2=CC3=C(CCC3)C=C2)O
D00223,CC1CCC2=CC=CC=C2N1C(=O)CSC3=NN=C(S3)NCC=C
D00224,CC(C)C(C(=O)NC(=O)N)OC(=O)CNS(=O)(=O)C1=CC2=C(CCCC2)C=C1
D00225,CC1=CC(=C(N1C2CCS(=O)(=O)C2)C)C(=O)CSC3=CC=C(C=C3)C(C)(C)C
D00226,C1CN(CCC1C(=O)N)C(=O)COC(=O)C2=CC=C(S2)C3=CC=C(C=C3)Cl
D00227,CN(CC(=O)OCC(=O)NC1(CCCC1)C#N)S(=O)(=O)C2=CC=C(C=C2)F
D00228,C1CSC2=C(C=C(C=C2)C(=O)OCC3=CC(=O)OC4=C3C=CC(=C4)O)NC1=O
D00229,CC(C)C(C)(C#N)NC(=O)COC1=CC=CC=C1Br
D00230,CC(C)C(C(=O)NC(=O)N)OC(=O)CNS(=O)(=O)C1=CC2=C(CCCC2)C=C1
D00231,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OCC(=O)NC3=CC=CC=C3C(C)CC
D00232,CCC(C)(C)NC(=O)CN1CCN(CC1)C2=C(C=C(C=C2)C(=O)C)F
D00233,C1CCCN(CCC1)C(=O)NC2=CN=CC=C2
D00234,CCOC1=C(C=C2C(=C1)CC(O2)C)CNC(=O)CC3=CC=C(S3)S(=O)(=O)N4CCCC4
D00235,CC(C)CCC(=O)OCC(=O)NC1=C(C=CC(=C1)S(=O)(=O)N2CCCCC2)OC
D00236,C1=CC=C(C(=C1)NC(=O)COC2=CC=CC=C2Br)OC(F)F
D00237,CC(C)CCC(=O)OCC(=O)NC1=CC=CC=C1CC2=CC=CC=C2
D00238,CCCOC1=C(C=C(C=C1Cl)C=CC(=O)OCC2=CC=C(C=C2)C#N)OC
D00239,CC(C(=O)NC1=CC=C(C=C1)C(=O)N)OC2=CC(=CC(=C2)Cl)Cl
D00240,CC(C(=O)NC1=CC=CC=C1Cl)OC(=O)C2=CC(=CC=C2)NC(=O)C
D00241,C1CC2=C(C1)C=C(C=C2)NC(=O)COC(=O)COC3=CC=CC=C3Cl
D00242,CC(C(=O)NC1=CC=C(C=C1)F)OC(=O)COC2=CC=CC=C2Cl
D00243,CC(C(=O)NC(=O)NC)OC(=O)COC1=CC=CC=C1Cl
D00244,CC1CC2=CC=CC=C2N1C(=O)C(C)OC(=O)COC3=CC=CC=C3Cl
D00245,CC1=CC=C(C=C1)C2=NN(C=C2C(=O)OCC3=CC=C(C=C3)C#N)C4=CC=CC=C4
D00246,CN(CC(=O)OCC(=O)NC1=CC=CC(=C1)C#N)S(=O)(=O)C2=CC=C(C=C2)F
D00247,CC(C1=CC(=CC=C1)C(F)(F)F)NC(=O)C2=CC=C(C=C2)CNC(=O)C
D00248,CC(C)C(C)NC(=O)CSC1=CC=C(C=C1)[N+](=O)[O-]
D00249,CCC1=C(SC(=C1)C(=O)OCC(=O)NC2=CC=CC=C2F)C
D00250,CCCN1C(=O)C(=CC2=CC=CC=C2F)NC1=S
D00251,CCC(C)C(=NNC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])C
D00252,COCCNC(=O)N1CCN(CC1)C2=CC=CC=C2Cl
D00253,CC1=C(C(=NN1C2=CC=C(C=C2)C(=O)NC3CC3)C)Cl
D00254,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OC(C)C(=O)N3C(CCCC3C)C
D00255,CC1=C(C=C(C=C1)S(=O)(=O)C)C(=O)OCC(=O)NC
D00256,CCCOC1=C(C=C(C=C1Cl)C=CC(=O)OC(C)C(=O)NC2CC2)OC
D00257,CCC1=NC2=CC=CC=C2C(=C1C)C(=O)OC(C)C(=O)NC3=CC=CC=C3OC
D00258,C1=CC=C(C(=C1)NC(=O)COC2=CC=CC=C2Br)OC(F)F
D00259,CCNC(=O)NC(=O)CSC1=NN=C(S1)SCC2=CC=C(C=C2)C(C)C
D00260,CCOC1=CC=CC2=C1OC(=C2)C(C)NC(=O)CNC(=O)CC34CC5CC(C3)CC(C5)C4
D00261,CC1=CC=CC=C1C=CC(=O)OCC(=O)NC(=O)NC(C)C
D00262,C1=CC=C(C(=C1)OCC(=O)OCC(=O)NC2=CC3=C(C=C2)OC(O3)(F)F)Cl
D00263,CCCCCNC(=O)C(C)S(=O)(=O)CC1=NC(=NO1)C
D00264,C1=CC=C(C=C1)N(CC#N)C(=O)COC(=O)C2=CC=C(S2)C3=CC=C(C=C3)Cl
D00265,CC(C#N)(C1CC1)NC(=O)COC2=CC=CC=C2Br
D00266,CC(CN1C(=O)C2=C(C=C(C=C2)C(=O)OC)N=C1SC(C)C(=O)N3CCCC3)O
D00267,C1CCCN(CCC1)C(=O)NC2=CN=CC=C2
