2026-08-22 14:05:48 - emm_dti - INFO - setup_logging:63 - Logging initialized. Log directory: /mnt/d/Projects/EMM_DTI_Replication/gradient_flow_logs/20260822_140548
2026-08-22 14:05:48 - emm_dti - INFO - test_gradient_flow:42 - ================================================================================
2026-08-22 14:05:48 - emm_dti - INFO - test_gradient_flow:43 - GRADIENT FLOW TEST - HUMAN DATASET
2026-08-22 14:05:48 - emm_dti - INFO - test_gradient_flow:44 - ================================================================================
2026-08-22 14:05:50 - emm_dti.utils.device - INFO - get_device:32 - CUDA available. Using GPU: NVIDIA GeForce GTX 1650
2026-08-22 14:05:50 - emm_dti - INFO - test_gradient_flow:48 - Device: cuda
2026-08-22 14:05:50 - emm_dti - INFO - test_gradient_flow:57 - 
Loading human dataset from /mnt/d/Projects/EMM_DTI_Replication/data/human...
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - _load_data:204 - Loading data from /mnt/d/Projects/EMM_DTI_Replication/data/human
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - _load_data:228 - Loaded 2356 drugs, 1840 proteins, 6728 interactions
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - __init__:189 - Found pre-defined 'split' column in interactions.csv - preserving benchmark splits.
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - _create_fcs_vocabulary:245 - Loading cached FCS patterns from /mnt/d/Projects/EMM_DTI_Replication/data/human/.fcs_cache.pkl
2026-08-22 14:05:50 - emm_dti.models.fcs - INFO - build_from_fcs:191 - Built fragment vocabulary with 210 tokens
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - _create_fcs_vocabulary:253 - Loaded 210 patterns from cache
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - __init__:200 - Data module initialized with 6728 total samples
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - create_loaders:348 - Creating DataLoaders from pre-defined benchmark splits...
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - __init__:63 - Initialized DTIDataset with 5382 samples (vocab_size=210, fcs_patterns=208)
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - __init__:63 - Initialized DTIDataset with 673 samples (vocab_size=210, fcs_patterns=208)
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - __init__:63 - Initialized DTIDataset with 673 samples (vocab_size=210, fcs_patterns=208)
2026-08-22 14:05:50 - emm_dti.data.loaders - INFO - create_loaders:370 - Loaded splits: train=5,382, val=673, test=673
2026-08-22 14:05:50 - emm_dti - INFO - test_gradient_flow:73 - ✓ Data loaded. Vocab size: 210
2026-08-22 14:05:50 - emm_dti - INFO - test_gradient_flow:76 - 
Initializing model...
2026-08-22 14:05:52 - emm_dti.models.mamba_ssm - INFO - __init__:119 - BidirectionalMambaSSM initialized: input_dim=128, hidden_dim=64, d_state=16, n_layers=2
2026-08-22 14:05:52 - emm_dti.models.mamba_ssm - INFO - __init__:119 - BidirectionalMambaSSM initialized: input_dim=128, hidden_dim=64, d_state=16, n_layers=2
2026-08-22 14:05:52 - emm_dti.models.emm_dti - INFO - __init__:161 - EMM-DTI model initialized with 390,689 parameters (Bidirectional Mamba-SSM, official Selective StateSpaceModel library)
2026-08-22 14:05:52 - emm_dti - INFO - test_gradient_flow:87 - ✓ Model initialized with 390,689 parameters
2026-08-22 14:05:52 - emm_dti - INFO - test_gradient_flow:93 - 
================================================================================
2026-08-22 14:05:52 - emm_dti - INFO - test_gradient_flow:94 - GRADIENT FLOW ANALYSIS
2026-08-22 14:05:52 - emm_dti - INFO - test_gradient_flow:95 - ================================================================================
2026-08-22 14:05:52 - emm_dti - INFO - test_gradient_flow:102 - 
--- Batch 1/5 ---
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:113 - Loss: 0.723273
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:120 - 
Gradient Statistics:
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:121 - Layer                                              Mean Grad       Max Grad        Dead (0s)
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.1.dt_proj.bias           8.675868e-07    8.205401e-06        3.9%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.1.out_proj.weight        9.889177e-05    1.379165e-03        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.1.out_proj.bias          1.741603e-02    4.809713e-02        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.A_log                 7.144806e-07    6.670254e-05       19.8%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.D                     4.534619e-05    1.202567e-03        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.in_proj.weight        4.379896e-05    2.826135e-03        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.in_proj.bias          4.202114e-05    8.866442e-04        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.conv1d.weight         6.109370e-05    6.912453e-04        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.conv1d.bias           8.048004e-05    7.623465e-04        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.x_proj.weight         1.561344e-05    5.198092e-04        0.2%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.dt_proj.weight        5.789935e-06    2.488523e-04        0.4%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.dt_proj.bias          1.099718e-05    2.739631e-04        1.6%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.out_proj.weight       3.701975e-05    3.010763e-03        0.1%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.0.out_proj.bias         1.134297e-03    4.771534e-03        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.A_log                 1.006861e-07    1.887516e-06       36.4%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.D                     7.480368e-05    6.579215e-04        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.in_proj.weight        5.051261e-05    1.119284e-03        0.1%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.in_proj.bias          6.606534e-04    5.140815e-03        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.conv1d.weight         2.605188e-05    1.652454e-04        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.conv1d.bias           2.800417e-04    1.554506e-03        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.x_proj.weight         3.085604e-06    4.360388e-05        1.2%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.dt_proj.weight        1.785378e-08    4.531975e-07       60.9%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.dt_proj.bias          1.095690e-07    1.345432e-06       18.8%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.out_proj.weight       1.011981e-04    2.745074e-03        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.backward_layers.1.out_proj.bias         2.121474e-02    8.270237e-02        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.output_proj.weight                      1.107401e-03    7.838296e-03        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.output_proj.bias                        2.440391e-02    7.431515e-02        0.0%
2026-08-22 14:05:54 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.output_scale                         2.484641e-03    2.484641e-03        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.input_proj.weight                    6.298104e-05    4.122831e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.input_proj.bias                      1.084529e-04    2.967771e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.A_log               1.346821e-07    4.957300e-06       24.4%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.D                   2.612437e-05    2.540877e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.in_proj.weight      3.171275e-05    8.689754e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.in_proj.bias        5.017888e-05    5.990715e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.conv1d.weight       3.106492e-05    3.225812e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.conv1d.bias         7.396528e-05    7.301693e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.x_proj.weight       2.331752e-06    5.836382e-05        0.8%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.dt_proj.weight      1.548409e-07    2.912949e-06        7.2%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.dt_proj.bias        4.537348e-07    5.339094e-06        3.1%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.out_proj.weight     3.498485e-05    1.020571e-03        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.0.out_proj.bias       1.042007e-03    3.111644e-03        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.A_log               3.062588e-07    1.730070e-05       30.4%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.D                   8.789412e-05    1.047335e-03        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.in_proj.weight      4.193343e-05    1.508540e-03        0.1%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.in_proj.bias        6.181324e-04    8.127250e-03        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.conv1d.weight       2.828098e-05    2.782755e-04        0.2%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.conv1d.bias         3.675805e-04    2.738450e-03        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.x_proj.weight       1.065365e-06    2.699312e-05        2.7%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.dt_proj.weight      1.498430e-07    3.927399e-06       17.4%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.dt_proj.bias        9.770406e-07    1.134330e-05        2.3%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.out_proj.weight     9.632586e-05    1.527342e-03        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.forward_layers.1.out_proj.bias       2.151826e-02    7.584983e-02        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.A_log              1.453562e-07    2.435223e-05       22.8%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.D                  2.226538e-05    1.731529e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.in_proj.weight     2.964671e-05    7.972178e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.in_proj.bias       4.045910e-05    3.511615e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.conv1d.weight      2.946147e-05    2.964332e-04        0.2%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.conv1d.bias        5.564685e-05    3.921505e-04        0.0%
2026-08-22 14:05:55 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.x_proj.weight      3.559917e-06    2.757853e-04        0.7%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.dt_proj.weight     4.167659e-07    1.222363e-05        6.6%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.dt_proj.bias       8.369798e-07    1.345339e-05        2.3%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.out_proj.weight    3.118255e-05    9.936065e-04        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.0.out_proj.bias      8.485225e-04    3.635400e-03        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.A_log              1.604573e-07    6.322232e-06       34.2%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.D                  5.975924e-05    3.874107e-04        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.in_proj.weight     4.023466e-05    7.371079e-04        0.1%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.in_proj.bias       5.081260e-04    4.540044e-03        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.conv1d.weight      2.406088e-05    1.942756e-04        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.conv1d.bias        2.751685e-04    1.480373e-03        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.x_proj.weight      4.244428e-07    1.311557e-05        6.8%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.dt_proj.weight     4.342131e-08    4.549551e-07       44.5%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.dt_proj.bias       2.426090e-07    1.542653e-06       14.8%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.out_proj.weight    7.267247e-05    1.758788e-03        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.backward_layers.1.out_proj.bias      1.820074e-02    7.963378e-02        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.output_proj.weight                   1.060368e-03    6.751957e-03        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - protein_mamba.output_proj.bias                     2.428542e-02    7.334847e-02        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - interaction_cnn.0.weight                           1.451628e-03    4.048886e-03       11.1%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - interaction_cnn.0.bias                             2.196271e-03    4.350588e-03        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - predictor.0.weight                                 7.740169e-04    2.501688e-02       50.4%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - predictor.0.bias                                   3.373151e-03    2.806064e-02       50.4%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - predictor.3.weight                                 6.004913e-04    2.254360e-02       63.4%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - predictor.3.bias                                   6.395153e-03    3.704450e-02       25.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - predictor.6.weight                                 9.550172e-03    7.423351e-02       25.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:146 - predictor.6.bias                                   1.176220e-01    1.176220e-01        0.0%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:156 - ------------------------------------------------------------------------------------------
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:157 - TOTAL                                              Total Norm      7.827008e-01       11.5%
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:167 - ✅ Gradient flow looks healthy!
2026-08-22 14:05:58 - emm_dti - INFO - test_gradient_flow:174 - Loss decreased: 0.723273
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:102 - 
--- Batch 2/5 ---
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:113 - Loss: 0.658186
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:120 - 
Gradient Statistics:
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:121 - Layer                                              Mean Grad       Max Grad        Dead (0s)
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:122 - ------------------------------------------------------------------------------------------
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - embedding.weight                                   2.897661e-05    1.193258e-03        1.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - embedding_norm.weight                              2.559345e-04    1.366104e-03        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - embedding_norm.bias                                3.851803e-04    1.323266e-03        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.output_scale                            7.923283e-03    7.923283e-03        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.input_proj.weight                       2.021129e-04    1.117875e-03        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.input_proj.bias                         2.617380e-04    6.822040e-04        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.0.A_log                  2.561798e-07    2.727832e-05       24.4%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.0.D                      5.567151e-05    1.064635e-03        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.0.in_proj.weight         7.202329e-05    5.266671e-03        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.0.in_proj.bias           7.547029e-05    1.715884e-03        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.0.conv1d.weight          7.347090e-05    9.319375e-04        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.0.conv1d.bias            1.273219e-04    1.136277e-03        0.0%
2026-08-22 14:05:59 - emm_dti - INFO - test_gradient_flow:146 - drug_mamba.forward_layers.0.x_proj.weight          1.288427e-05    8.694744e-04        0.4%
