drug_id,smiles
D00051,O=C(NCCc1ccccc1)Oc1ccc(C2=NCCS2)cc1
D00052,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
D00053,O=C(NO)c1ccc2c(c1)CN(Cc1ccc(-c3cccc([N+](=O)[O-])c3)o1)CC2
D00054,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CNCC(C4)O5)cn3)nc2n1C1CCCC1
D00055,CN(C)NCc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1
D00056,CN1CCC[C@H](Nc2cnn(C)c(=O)c2Cl)C1
D00057,O=C(O)c1coc2ccccc2c1=O
D00058,CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)c1nc2ccccc2o1
D00059,COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN(C)C
D00060,CC1(C)OC(=O)C(Oc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1
D00061,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCC2)C1
D00062,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1
D00063,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccccc2C(F)(F)F)(c2ccccn2)CC1
D00064,C[C@@H](CN1[C@H](C)Cc2c([nH]c3ccccc23)[C@H]1c1c(Cl)ccc(OCCNCCCF)c1F)C(=O)O
D00065,N#CCC(=O)N1CCc2oc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)n3)cc2C1
D00066,Cc1cc(O)cc(C)c1C(NC(=O)C1Cc2ccccc2CN1)C(=O)O
D00067,CC(=O)c1ccc(C(=O)N2C[C@H](NC(=O)[C@H](C)N)C(=O)N(Cc3noc4ccccc34)c3ccccc32)cc1
D00068,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
D00069,CC(C)c1c(Cn2ccnc2)c2ccccc2n1CCC(=O)O
D00070,CN(C)C1CCN(C(=O)c2ccc(Nc3cc4[nH]c(-c5cnn(C)c5)cc4cn3)c(Cl)c2)CC1
D00071,CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)CSC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cnc(C)nc1N
D00072,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1
D00073,COc1cc(Nc2ncnc(-c3ccc(OC4CCOCC4)c(C#N)c3)n2)ccc1C(=O)N1CCN(C2COC2)CC1
D00074,Cc1cc2ncnn2cc1-c1[nH]c2ccc(C3CCN(Cc4ncco4)CC3)cc2c1C(C)C
D00075,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21
D00076,Cc1cc(Nc2ncc(-c3nc(-c4ccccc4)cs3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1
D00077,C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](Cc2ccccn2)C(=O)N1
D00078,C[C@]1(c2cc(/C=C(\F)c3ccc(C#C[Si](C)(C)C)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21
D00079,O=C(NCC1(O)CCCCC1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1
D00080,CS(=O)(=O)c1ccc(-c2cccnc2-c2ccccc2)cc1
D00081,O=P(O)(O)c1cccc(-c2ccc(CC(Cc3ccc(C(F)(F)P(=O)(O)O)cc3)(c3ccccc3)n3nnc4ccccc43)cc2)c1
D00082,CCCCc1ccc2c(c1)[nH]c(=O)c1[nH]c(-c3ccccc3Cl)nc12
D00083,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1
D00084,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@H]5CC[C@@H](CC4=O)N5)cn3)nc2n1C1CCCCC1
D00085,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1
D00086,Cc1ccc(-c2c(CN)c(CC(C)(C)C)nc(C)c2C(=O)O)cc1
D00087,CC(=O)N1CCc2c(c(Nc3ccc(-c4cncnc4)cc3)nn2C)C1
D00088,COc1cccc2c1CC1(CCCCN1CCCCN1C(=O)CC3(CCCC3)CC1=O)CO2
D00089,O=C(O)[C@H]1CCN1C(=O)Nc1cc(Cl)ccc1-c1ccc(F)cc1
D00090,Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cs1
D00091,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCc2ccccc2C1
D00092,CCCCOCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12
D00093,CN(C)C(=O)[C@@H](c1ccc(-c2cccc(-c3nnn[nH]3)c2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1
D00094,c1ccc(Nc2nnc(-c3ccc4c(c3)OCO4)o2)cc1
D00095,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCC3CCCC3)n2)cc1
D00096,O=C(c1nc2cccnn2c1-c1ccc(Cl)cc1)N1CCC1
D00097,N#Cc1nc(Nc2cc(F)cc(F)c2)c2ncn(CC(F)F)c2n1
D00098,CCCC[C@H](NC(=O)O[C@@H]1C(=O)NCC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
D00099,CN1CCN(c2ccc(Nc3ncnc(-c4ccc(O[C@@H]5CCN(C(=O)CO)C5)c(C#N)c4)n3)cc2)CC1
D00100,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
D00101,Cc1nn(C2CC2)c2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3n1)C2=O
D00102,CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1
D00103,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1
D00104,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)cccc3[nH]2)[nH]1
D00105,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H](C(F)(F)F)O1
D00106,CC(C)(C)c1nc2c3cc[nH]c(=O)c3c3cc(F)ccc3c2[nH]1
D00107,CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21
D00108,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1
D00109,COc1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1[N+](=O)[O-]
D00110,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
D00111,C=CCc1ccccc1OCC(O)CNC(C)C
D00112,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1
D00113,CCc1nc(CC(C)(C)C)c(CN)c(-c2ccc(C)cc2)c1CC(=O)O
D00114,O=C(OCC#CCSc1nnc(-c2cccc3ccccc23)o1)c1ccc(F)c(F)c1
D00115,O=C(NO)c1ccc(Cn2c3c(c4ccccc42)CNCC3)cc1
D00116,CCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NN[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
D00117,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
D00118,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1
D00119,NC(=O)c1cnc2ccc(-c3c(-c4ccc(F)c(Cl)c4)ncn3C3CC(F)(F)C3)nn12
D00120,CC(C)NCC(O)COc1cccc2ccccc12
D00121,C=Cc1ccc(CN2C(=O)C(=O)c3cc(S(=O)(=O)N4CCC[C@H]4COC)ccc32)cc1
D00122,CC(C)(CC(=O)N[C@@H]1C[C@H]1c1cccc(Cl)c1)NCC(=O)N1CCC[C@H]1C#N
D00123,Cc1cc(C)c(S(=O)(=O)N[C@@H](C)CNc2cccc3c2cnn3-c2ccc(F)cc2)c(C)c1
D00124,COc1cc(-c2cnc3[nH]cc(-c4ccc(N)nc4)c3c2)cc(OC)c1OC
D00125,CO[C@H]1CN(c2nc(-c3ncnn3C)c(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl
D00126,CCC(C(=O)N[C@H]1C2CC3CC1C[C@](C(N)=O)(C3)C2)N1CCCC(F)(F)C1
D00127,CN1CC=C(c2c[nH]c3ccc(N=C(N)c4ccco4)cc23)CC1
D00128,Cc1cc(NC(=O)N2C[C@H]3C[C@@H](c4ccccc4C(F)(F)F)C[C@H]3C2)c(C(=O)O)cn1
D00129,C[C@@H](Oc1cc(-c2ccc(F)cn2)cc2nn(C)cc12)[C@H]1CNC(=O)C1
D00130,CC(=O)c1ccc(N2CCN(C(=O)CN3CC[C@@H](C(=O)Nc4ccc(O)c(Cl)c4)C3)CC2)cc1
D00131,CC(=O)c1cccc(-c2ccc(Cc3nnn(C(=O)N(C)C)n3)cc2)c1
D00132,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O
D00133,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC
D00134,N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F
D00135,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
D00136,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1
D00137,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1O
D00138,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1ccc(F)c(F)c1)c1ccc2ccccc2c1
D00139,CNc1cc(-c2ccc3c(N)n[nH]c3c2)nc(N)n1
D00140,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F
D00141,Cc1ccc(-c2c(C)c(CNC3CCCC3F)nn2-c2ncccc2Cl)cn1
D00142,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(-c3ccnc(F)c3)cc12
D00143,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2nccc(OCCNCCCF)c2F)N1CC(F)F
D00144,O=C(Cc1cc[n+]([O-])cc1)N1CCN([C@H]2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1
D00145,CC(C)NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1
D00146,CC1(C)COCCN1C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2
D00147,Cc1cc(-c2nc(C)n(C)c2-c2ccc3ncsc3c2)ccc1F
D00148,CC(C)Oc1cc([C@@](Cc2ccccc2)(NC[C@H](O)CC(F)(F)F)c2cc(F)cc(OC(F)(F)C(F)F)c2)ccc1F
D00149,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
D00150,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CC1(F)F)Cc1cc(F)c(F)cc1F
D00151,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
D00152,CCc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1
D00153,O=c1c(O)c(-c2ccccc2)oc2ccccc12
D00154,Cc1c(-n2c3ccc(F)cc3c3[nH]ncc32)cnc2[nH]cnc12
D00155,CCOc1nn(C)cc1Nc1ncc(C)c(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)C[C@H]4C)cccc23)n1
D00156,CN(C/C=C/C=C/c1ccc(-c2ccccc2)cc1)Cc1ccc2c(c1)OCCC2.Cl
D00157,NC(=O)C(Nc1c(Nc2ccncc2)c(=O)c1=O)c1cccc(O)c1
D00158,CC[C@@H](C)[C@H](N)C(=O)N1Cc2ccc(F)cc2C1
D00159,Cc1nc(NCCCN2CCOCC2)cc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)n1
D00160,CC(=O)N[C@@H](CCCCNC(=O)CSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)C(N)=O
D00161,Cn1cc(-c2cc(F)c(Nc3nn(C4CCOCC4)c4c3CN(C(N)=O)CC4)cc2C(F)F)cn1
D00162,C[C@@H](c1ccc(OC(F)F)cc1)N1CC[C@](CCC(N)=O)(c2ccc(F)cc2)OC1=O
D00163,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1
D00164,Cc1cc(COc2ccc(S(=O)(=O)CC(C3CCC(N=O)CC3)N(O)C=O)cc2)c2ccccc2n1
D00165,CCC(=O)n1nc(-c2cccnc2)nc1NCc1cccs1
D00166,CC(C)(O)c1cnc2ccc(-c3c(-c4ccc(F)cc4)ncn3CC(F)F)nn12
D00167,COc1ccc(C(=O)Nc2ccc(C(=O)N(c3ccncn3)c3ccccc3Cl)cc2)cc1
D00168,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(Cl)c1
D00169,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)C(=O)N[C@H](C=CS(C)(=O)=O)CC(=O)O
D00170,COc1ccc2c(c1)c(Cc1nc3c(F)c(F)cc(F)c3s1)cn2CC(=O)O
D00171,CC(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1
D00172,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@@H](COP(=O)(O)O[C@@H]3[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]3n3cnc4c(N)ncnc43)O[C@H]2n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O
D00173,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(NS(C)(=O)=O)c12
D00174,CC[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)N1CC[C@](CCO)(c2ccccc2)OC1=O
D00175,COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CCNCC3)cs1)C2
D00176,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl
D00177,Cc1nc(NCCN(C)C)cc(Nc2cc(-c3cccc(NS(=O)(=O)c4ccccc4)c3)n[nH]2)n1
D00178,Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)[C@H](C)O)C1
D00179,O=C(O)c1cccc(Nc2ccc(C(F)(F)F)cc2)c1
D00180,Cc1ccsc1CNc1cnccc1C(=O)O
D00181,Cc1nn(C2CCCC2)c(C)c1S(=O)(=O)N[C@@H](C)CNc1cccc2c1cnn2-c1ccc(F)nc1
D00182,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
D00183,Cc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1
D00184,O=C(O)[C@@H]1[C@@H](S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)CC[C@H]1Cn1nnc2ccccc2c1=O
D00185,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
D00186,COc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)cnc2c1
D00187,Cn1nc(C(F)(F)F)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2
D00188,CC(=O)N1CCN(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)C(=O)C1(C)C
D00189,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
D00190,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1
D00191,COc1cccc(N(C)C(=O)c2ccc(-c3cccc(OC)c3F)s2)c1
D00192,C[C@@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1
D00193,O=C(NC1CCCCC1)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(Cl)cc21
D00194,CS(=O)(=O)N1CCN([C@H]2C[C@@H](C(=O)Nc3ccc(C(=O)O)cc3)N(C(=O)c3ccc(C(=N)N)cc3)C2)CC1
D00195,COc1cc(-c2nn(C3CCN(C4CCOCC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1ccc(C(F)(F)F)cc1F
D00196,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1
D00197,C#CCOc1cnc(C(=O)Nc2cc(Cl)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1
D00198,O=C([C@@H]1C[C@H](n2cc(-c3ccc(F)cc3F)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1
D00199,COc1c(Cl)cc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1Cl
D00200,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(C(O)c3cccc(F)c3)CC1)C(=O)C2
D00201,Cl.NOCc1ccc(I)cc1
D00202,Cc1noc(C)c1S(=O)(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1
D00203,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
D00204,COC(=O)N[C@@H]1CC(C)(C)c2ccc(Nc3nc(NCC(F)F)c4occc4n3)cc2NC1=O
D00205,CC[C@@H]1C(=O)NC[C@@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F
D00206,Fc1ccc(-c2ncn(CC(F)F)c2-c2ccc3nccn3c2)cc1Cl
D00207,CC(c1ccc(C#N)cc1)N1C[C@H](N)[C@H](C(=O)N2CCC[C@H]2C#N)C1
D00208,CC(F)CN1[C@H](c2ccc(NC3CN(CCCF)C3)cn2)c2ccc3[nH]ncc3c2C[C@H]1C
D00209,COc1ccc(CCC(=O)N2C[C@@H](NC(=O)c3cccnc3)C[C@H]2C(=O)NO)cc1OC
D00210,Fc1ccc(-c2ncn(CC(F)F)c2-c2ccc3nccn3c2)cc1F
D00211,CCOc1nn(CC)cc1Nc1ncc(C)c(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1
D00212,Cc1cc2c(N)noc2c(N2CC[C@@H](NC(=O)c3ccc(-n4cnnc4)cc3Cl)C2)n1
D00213,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
D00214,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1
D00215,Cc1cc(Nc2nn(-c3ccccc3)c(=O)c3ccccc23)[nH]n1
D00216,COc1cc2c(cc1Oc1ccccc1)C[C@H](N)C(=O)N2O
D00217,CCCCCCCCS(=O)(=O)CC(=O)C(F)(F)F
D00218,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O
D00219,O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2CCc1ccccc1
D00220,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCCl
D00221,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(CCl)cc1
D00222,CNc1ncnc(-c2cccnc2Oc2cc(NC(=O)c3cccc(OC(F)(F)C(F)F)c3)ccc2C)n1
D00223,CCn1sc(=O)n(CCOC)c1=O
D00224,COc1ccc(-n2nc(C(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cc(OC)cc(C(=O)NCCN5CCOCC5)c4)n3)c3ccccc23)cc1
